tiff_path,region,date,buoy_ids,n_buoys
region-33_0-82_95-40_715-83_903/2015/01/11/20150111T0637.tiff,region-33_0-82_95-40_715-83_903,2015-01-11,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/12/20150112T0719.tiff,region-33_0-82_95-40_715-83_903,2015-01-12,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/12/20150112T1350.tiff,region-33_0-82_95-40_715-83_903,2015-01-12,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/13/20150113T1253.tiff,region-33_0-82_95-40_715-83_903,2015-01-13,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/13/20150113T0759.tiff,region-33_0-82_95-40_715-83_903,2015-01-13,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/14/20150114T0702.tiff,region-33_0-82_95-40_715-83_903,2015-01-14,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/14/20150114T1334.tiff,region-33_0-82_95-40_715-83_903,2015-01-14,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/15/20150115T0743.tiff,region-33_0-82_95-40_715-83_903,2015-01-15,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/16/20150116T1318.tiff,region-33_0-82_95-40_715-83_903,2015-01-16,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/16/20150116T0646.tiff,region-33_0-82_95-40_715-83_903,2015-01-16,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/17/20150117T1220.tiff,region-33_0-82_95-40_715-83_903,2015-01-17,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/17/20150117T0727.tiff,region-33_0-82_95-40_715-83_903,2015-01-17,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/18/20150118T1301.tiff,region-33_0-82_95-40_715-83_903,2015-01-18,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/18/20150118T0629.tiff,region-33_0-82_95-40_715-83_903,2015-01-18,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/19/20150119T0711.tiff,region-33_0-82_95-40_715-83_903,2015-01-19,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/19/20150119T1342.tiff,region-33_0-82_95-40_715-83_903,2015-01-19,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/20/20150120T0613.tiff,region-33_0-82_95-40_715-83_903,2015-01-20,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/21/20150121T0654.tiff,region-33_0-82_95-40_715-83_903,2015-01-21,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/21/20150121T1326.tiff,region-33_0-82_95-40_715-83_903,2015-01-21,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/22/20150122T1407.tiff,region-33_0-82_95-40_715-83_903,2015-01-22,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/22/20150122T0735.tiff,region-33_0-82_95-40_715-83_903,2015-01-22,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/23/20150123T1132.tiff,region-33_0-82_95-40_715-83_903,2015-01-23,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/23/20150123T0637.tiff,region-33_0-82_95-40_715-83_903,2015-01-23,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/23/20150123T1309.tiff,region-33_0-82_95-40_715-83_903,2015-01-23,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/24/20150124T0719.tiff,region-33_0-82_95-40_715-83_903,2015-01-24,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/24/20150124T1350.tiff,region-33_0-82_95-40_715-83_903,2015-01-24,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/25/20150125T1253.tiff,region-33_0-82_95-40_715-83_903,2015-01-25,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/25/20150125T0621.tiff,region-33_0-82_95-40_715-83_903,2015-01-25,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/26/20150126T1334.tiff,region-33_0-82_95-40_715-83_903,2015-01-26,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/26/20150126T0702.tiff,region-33_0-82_95-40_715-83_903,2015-01-26,90075.0,1
region-33_0-82_95-40_715-83_903/2015/01/27/20150127T0743.tiff,region-33_0-82_95-40_715-83_903,2015-01-27,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/04/20150204T1309.tiff,region-33_0-82_95-40_715-83_903,2015-02-04,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/04/20150204T1132.tiff,region-33_0-82_95-40_715-83_903,2015-02-04,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/04/20150204T0637.tiff,region-33_0-82_95-40_715-83_903,2015-02-04,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/05/20150205T1350.tiff,region-33_0-82_95-40_715-83_903,2015-02-05,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/05/20150205T0719.tiff,region-33_0-82_95-40_715-83_903,2015-02-05,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/11/20150211T1301.tiff,region-33_0-82_95-40_715-83_903,2015-02-11,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/12/20150212T1342.tiff,region-33_0-82_95-40_715-83_903,2015-02-12,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/13/20150213T1245.tiff,region-33_0-82_95-40_715-83_903,2015-02-13,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/14/20150214T1326.tiff,region-33_0-82_95-40_715-83_903,2015-02-14,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/14/20150214T0831.tiff,region-33_0-82_95-40_715-83_903,2015-02-14,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/15/20150215T0735.tiff,region-33_0-82_95-40_715-83_903,2015-02-15,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/15/20150215T1407.tiff,region-33_0-82_95-40_715-83_903,2015-02-15,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/16/20150216T0637.tiff,region-33_0-82_95-40_715-83_903,2015-02-16,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/16/20150216T1309.tiff,region-33_0-82_95-40_715-83_903,2015-02-16,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/17/20150217T1350.tiff,region-33_0-82_95-40_715-83_903,2015-02-17,90075.0,1
region-33_0-82_95-40_715-83_903/2015/02/17/20150217T0719.tiff,region-33_0-82_95-40_715-83_903,2015-02-17,90075.0,1
region-33_0-82_95-40_715-83_903/2016/09/13/20160913T0735.tiff,region-33_0-82_95-40_715-83_903,2016-09-13,300234062788480.0,1
region-33_0-82_95-40_715-83_903/2016/11/30/20161130T0646.tiff,region-33_0-82_95-40_715-83_903,2016-11-30,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/11/30/20161130T1318.tiff,region-33_0-82_95-40_715-83_903,2016-11-30,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/01/20161201T1309.tiff,region-33_0-82_95-40_715-83_903,2016-12-01,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/01/20161201T0727.tiff,region-33_0-82_95-40_715-83_903,2016-12-01,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/02/20161202T1350.tiff,region-33_0-82_95-40_715-83_903,2016-12-02,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/02/20161202T0630.tiff,region-33_0-82_95-40_715-83_903,2016-12-02,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/02/20161202T1302.tiff,region-33_0-82_95-40_715-83_903,2016-12-02,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2016/12/03/20161203T1343.tiff,region-33_0-82_95-40_715-83_903,2016-12-03,300234062428050.0,1
region-33_0-82_95-40_715-83_903/2017/09/30/20170930T0839.tiff,region-33_0-82_95-40_715-83_903,2017-09-30,90095.0,1
region-33_0-82_95-40_715-83_903/2017/09/30/20170930T1155.tiff,region-33_0-82_95-40_715-83_903,2017-09-30,90095.0,1
region-33_0-82_95-40_715-83_903/2017/10/01/20171001T0743.tiff,region-33_0-82_95-40_715-83_903,2017-10-01,90095.0,1
region-33_0-82_95-40_715-83_903/2017/10/04/20171004T0806.tiff,region-33_0-82_95-40_715-83_903,2017-10-04,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/05/20171005T1204.tiff,region-33_0-82_95-40_715-83_903,2017-10-05,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/05/20171005T0710.tiff,region-33_0-82_95-40_715-83_903,2017-10-05,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/06/20171006T0750.tiff,region-33_0-82_95-40_715-83_903,2017-10-06,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/07/20171007T1147.tiff,region-33_0-82_95-40_715-83_903,2017-10-07,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/07/20171007T0831.tiff,region-33_0-82_95-40_715-83_903,2017-10-07,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/08/20171008T0734.tiff,region-33_0-82_95-40_715-83_903,2017-10-08,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2017/10/08/20171008T1228.tiff,region-33_0-82_95-40_715-83_903,2017-10-08,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2017/10/09/20171009T0815.tiff,region-33_0-82_95-40_715-83_903,2017-10-09,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/09/20171009T1131.tiff,region-33_0-82_95-40_715-83_903,2017-10-09,"300234062836680.0,90095.0",2
region-33_0-82_95-40_715-83_903/2017/10/10/20171010T0718.tiff,region-33_0-82_95-40_715-83_903,2017-10-10,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2017/10/10/20171010T1212.tiff,region-33_0-82_95-40_715-83_903,2017-10-10,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2017/10/15/20171015T1220.tiff,region-33_0-82_95-40_715-83_903,2017-10-15,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2017/10/15/20171015T0726.tiff,region-33_0-82_95-40_715-83_903,2017-10-15,300234062836680.0,1
region-33_0-82_95-40_715-83_903/2019/04/12/20190412T1147.tiff,region-33_0-82_95-40_715-83_903,2019-04-12,52980.0,1
region-33_0-82_95-40_715-83_903/2019/04/12/20190412T0653.tiff,region-33_0-82_95-40_715-83_903,2019-04-12,52980.0,1
region-33_0-82_95-40_715-83_903/2019/04/13/20190413T1228.tiff,region-33_0-82_95-40_715-83_903,2019-04-13,52980.0,1
region-33_0-82_95-40_715-83_903/2019/04/13/20190413T0734.tiff,region-33_0-82_95-40_715-83_903,2019-04-13,52980.0,1
region-33_0-82_95-40_715-83_903/2019/04/19/20190419T1139.tiff,region-33_0-82_95-40_715-83_903,2019-04-19,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/19/20190419T0645.tiff,region-33_0-82_95-40_715-83_903,2019-04-19,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/20/20190420T1220.tiff,region-33_0-82_95-40_715-83_903,2019-04-20,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/20/20190420T0726.tiff,region-33_0-82_95-40_715-83_903,2019-04-20,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/21/20190421T0629.tiff,region-33_0-82_95-40_715-83_903,2019-04-21,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/22/20190422T1204.tiff,region-33_0-82_95-40_715-83_903,2019-04-22,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/22/20190422T0710.tiff,region-33_0-82_95-40_715-83_903,2019-04-22,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/24/20190424T0653.tiff,region-33_0-82_95-40_715-83_903,2019-04-24,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/24/20190424T1147.tiff,region-33_0-82_95-40_715-83_903,2019-04-24,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/25/20190425T1228.tiff,region-33_0-82_95-40_715-83_903,2019-04-25,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/25/20190425T0734.tiff,region-33_0-82_95-40_715-83_903,2019-04-25,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/26/20190426T0637.tiff,region-33_0-82_95-40_715-83_903,2019-04-26,52959.0,1
region-33_0-82_95-40_715-83_903/2019/04/26/20190426T1131.tiff,region-33_0-82_95-40_715-83_903,2019-04-26,52959.0,1
region-33_0-82_95-40_715-83_903/2019/05/31/20190531T0734.tiff,region-33_0-82_95-40_715-83_903,2019-05-31,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/05/31/20190531T1228.tiff,region-33_0-82_95-40_715-83_903,2019-05-31,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/01/20190601T0637.tiff,region-33_0-82_95-40_715-83_903,2019-06-01,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/01/20190601T1131.tiff,region-33_0-82_95-40_715-83_903,2019-06-01,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/02/20190602T1212.tiff,region-33_0-82_95-40_715-83_903,2019-06-02,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/02/20190602T0718.tiff,region-33_0-82_95-40_715-83_903,2019-06-02,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/03/20190603T0758.tiff,region-33_0-82_95-40_715-83_903,2019-06-03,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/04/20190604T1155.tiff,region-33_0-82_95-40_715-83_903,2019-06-04,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/04/20190604T0839.tiff,region-33_0-82_95-40_715-83_903,2019-06-04,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/05/20190605T0743.tiff,region-33_0-82_95-40_715-83_903,2019-06-05,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/06/20190606T0645.tiff,region-33_0-82_95-40_715-83_903,2019-06-06,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/06/20190606T1139.tiff,region-33_0-82_95-40_715-83_903,2019-06-06,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/07/20190607T1220.tiff,region-33_0-82_95-40_715-83_903,2019-06-07,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/07/20190607T0726.tiff,region-33_0-82_95-40_715-83_903,2019-06-07,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/08/20190608T0806.tiff,region-33_0-82_95-40_715-83_903,2019-06-08,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/09/20190609T0710.tiff,region-33_0-82_95-40_715-83_903,2019-06-09,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2019/06/09/20190609T1204.tiff,region-33_0-82_95-40_715-83_903,2019-06-09,300234065802030.0,1
region-33_0-82_95-40_715-83_903/2020/06/19/20200619T1131.tiff,region-33_0-82_95-40_715-83_903,2020-06-19,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/19/20200619T0637.tiff,region-33_0-82_95-40_715-83_903,2020-06-19,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/20/20200620T0719.tiff,region-33_0-82_95-40_715-83_903,2020-06-20,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/20/20200620T1212.tiff,region-33_0-82_95-40_715-83_903,2020-06-20,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/21/20200621T0758.tiff,region-33_0-82_95-40_715-83_903,2020-06-21,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/22/20200622T1156.tiff,region-33_0-82_95-40_715-83_903,2020-06-22,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/22/20200622T0839.tiff,region-33_0-82_95-40_715-83_903,2020-06-22,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/23/20200623T0743.tiff,region-33_0-82_95-40_715-83_903,2020-06-23,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/24/20200624T0645.tiff,region-33_0-82_95-40_715-83_903,2020-06-24,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/24/20200624T1139.tiff,region-33_0-82_95-40_715-83_903,2020-06-24,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/29/20200629T0653.tiff,region-33_0-82_95-40_715-83_903,2020-06-29,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/29/20200629T1147.tiff,region-33_0-82_95-40_715-83_903,2020-06-29,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/30/20200630T0912.tiff,region-33_0-82_95-40_715-83_903,2020-06-30,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/06/30/20200630T1228.tiff,region-33_0-82_95-40_715-83_903,2020-06-30,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/07/01/20200701T1131.tiff,region-33_0-82_95-40_715-83_903,2020-07-01,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/07/01/20200701T0637.tiff,region-33_0-82_95-40_715-83_903,2020-07-01,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/07/02/20200702T1212.tiff,region-33_0-82_95-40_715-83_903,2020-07-02,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/07/02/20200702T0719.tiff,region-33_0-82_95-40_715-83_903,2020-07-02,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2020/07/03/20200703T0758.tiff,region-33_0-82_95-40_715-83_903,2020-07-03,300234068312200.0,1
region-33_0-82_95-40_715-83_903/2021/05/21/20210521T0637.tiff,region-33_0-82_95-40_715-83_903,2021-05-21,174646.0,1
region-33_0-82_95-40_715-83_903/2021/05/21/20210521T1131.tiff,region-33_0-82_95-40_715-83_903,2021-05-21,174646.0,1
region-33_0-82_95-40_715-83_903/2021/05/22/20210522T1212.tiff,region-33_0-82_95-40_715-83_903,2021-05-22,174646.0,1
region-33_0-82_95-40_715-83_903/2021/05/22/20210522T0719.tiff,region-33_0-82_95-40_715-83_903,2021-05-22,174646.0,1
region-33_0-82_95-40_715-83_903/2021/05/23/20210523T0759.tiff,region-33_0-82_95-40_715-83_903,2021-05-23,174646.0,1
region-33_0-82_95-40_715-83_903/2021/11/30/20211130T1212.tiff,region-33_0-82_95-40_715-83_903,2021-11-30,300534061341560.0,1
region-33_0-82_95-40_715-83_903/2021/11/30/20211130T0719.tiff,region-33_0-82_95-40_715-83_903,2021-11-30,300534061341560.0,1
region-33_0-82_95-40_715-83_903/2021/12/09/20211209T0654.tiff,region-33_0-82_95-40_715-83_903,2021-12-09,300534061341560.0,1
region-33_0-82_95-40_715-83_903/2021/12/09/20211209T1148.tiff,region-33_0-82_95-40_715-83_903,2021-12-09,300534061341560.0,1
region-33_07-82_34-40_1-83_297/2014/10/10/20141010T1334.tiff,region-33_07-82_34-40_1-83_297,2014-10-10,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/10/12/20141012T0646.tiff,region-33_07-82_34-40_1-83_297,2014-10-12,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/10/13/20141013T1359.tiff,region-33_07-82_34-40_1-83_297,2014-10-13,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/10/15/20141015T1342.tiff,region-33_07-82_34-40_1-83_297,2014-10-15,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/10/17/20141017T0516.tiff,region-33_07-82_34-40_1-83_297,2014-10-17,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/10/20/20141020T1351.tiff,region-33_07-82_34-40_1-83_297,2014-10-20,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/12/20141112T0637.tiff,region-33_07-82_34-40_1-83_297,2014-11-12,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/13/20141113T1351.tiff,region-33_07-82_34-40_1-83_297,2014-11-13,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/14/20141114T0621.tiff,region-33_07-82_34-40_1-83_297,2014-11-14,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/15/20141115T1334.tiff,region-33_07-82_34-40_1-83_297,2014-11-15,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/15/20141115T0702.tiff,region-33_07-82_34-40_1-83_297,2014-11-15,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/16/20141116T0743.tiff,region-33_07-82_34-40_1-83_297,2014-11-16,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/17/20141117T0645.tiff,region-33_07-82_34-40_1-83_297,2014-11-17,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/21/20141121T0613.tiff,region-33_07-82_34-40_1-83_297,2014-11-21,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/22/20141122T0653.tiff,region-33_07-82_34-40_1-83_297,2014-11-22,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/24/20141124T0637.tiff,region-33_07-82_34-40_1-83_297,2014-11-24,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/25/20141125T1351.tiff,region-33_07-82_34-40_1-83_297,2014-11-25,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2014/11/26/20141126T0621.tiff,region-33_07-82_34-40_1-83_297,2014-11-26,300234061369400.0,1
region-33_07-82_34-40_1-83_297/2016/11/10/20161110T0613.tiff,region-33_07-82_34-40_1-83_297,2016-11-10,300234062428050.0,1
region-33_07-82_34-40_1-83_297/2016/12/14/20161214T1350.tiff,region-33_07-82_34-40_1-83_297,2016-12-14,300234062428050.0,1
region-33_07-82_34-40_1-83_297/2016/12/14/20161214T0630.tiff,region-33_07-82_34-40_1-83_297,2016-12-14,300234062428050.0,1
region-33_07-82_34-40_1-83_297/2019/04/26/20190426T0637.tiff,region-33_07-82_34-40_1-83_297,2019-04-26,52959.0,1
region-33_07-82_34-40_1-83_297/2019/04/27/20190427T1212.tiff,region-33_07-82_34-40_1-83_297,2019-04-27,52959.0,1
region-33_07-82_34-40_1-83_297/2019/04/27/20190427T0718.tiff,region-33_07-82_34-40_1-83_297,2019-04-27,52959.0,1
region-33_07-82_34-40_1-83_297/2019/04/28/20190428T0621.tiff,region-33_07-82_34-40_1-83_297,2019-04-28,52959.0,1
region-33_07-82_34-40_1-83_297/2019/04/29/20190429T0702.tiff,region-33_07-82_34-40_1-83_297,2019-04-29,52959.0,1
region-33_07-82_34-40_1-83_297/2019/04/30/20190430T0743.tiff,region-33_07-82_34-40_1-83_297,2019-04-30,52959.0,1
region-33_07-82_34-40_1-83_297/2019/05/01/20190501T0645.tiff,region-33_07-82_34-40_1-83_297,2019-05-01,52959.0,1
region-33_07-82_34-40_1-83_297/2019/05/02/20190502T1220.tiff,region-33_07-82_34-40_1-83_297,2019-05-02,52959.0,1
region-33_07-82_34-40_1-83_297/2019/05/02/20190502T0727.tiff,region-33_07-82_34-40_1-83_297,2019-05-02,52959.0,1
region-33_07-82_34-40_1-83_297/2019/06/11/20190611T0653.tiff,region-33_07-82_34-40_1-83_297,2019-06-11,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/06/12/20190612T1228.tiff,region-33_07-82_34-40_1-83_297,2019-06-12,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/06/13/20190613T0637.tiff,region-33_07-82_34-40_1-83_297,2019-06-13,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/06/14/20190614T0718.tiff,region-33_07-82_34-40_1-83_297,2019-06-14,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/06/14/20190614T1212.tiff,region-33_07-82_34-40_1-83_297,2019-06-14,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/06/15/20190615T0758.tiff,region-33_07-82_34-40_1-83_297,2019-06-15,300234065802030.0,1
region-33_07-82_34-40_1-83_297/2019/07/03/20190703T1204.tiff,region-33_07-82_34-40_1-83_297,2019-07-03,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/03/20190703T0710.tiff,region-33_07-82_34-40_1-83_297,2019-07-03,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/05/20190705T0653.tiff,region-33_07-82_34-40_1-83_297,2019-07-05,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/06/20190706T1228.tiff,region-33_07-82_34-40_1-83_297,2019-07-06,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/07/20190707T0637.tiff,region-33_07-82_34-40_1-83_297,2019-07-07,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/08/20190708T1212.tiff,region-33_07-82_34-40_1-83_297,2019-07-08,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/09/20190709T0758.tiff,region-33_07-82_34-40_1-83_297,2019-07-09,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/10/20190710T0702.tiff,region-33_07-82_34-40_1-83_297,2019-07-10,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/11/20190711T0743.tiff,region-33_07-82_34-40_1-83_297,2019-07-11,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/12/20190712T0645.tiff,region-33_07-82_34-40_1-83_297,2019-07-12,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/13/20190713T1220.tiff,region-33_07-82_34-40_1-83_297,2019-07-13,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/13/20190713T0727.tiff,region-33_07-82_34-40_1-83_297,2019-07-13,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/14/20190714T0807.tiff,region-33_07-82_34-40_1-83_297,2019-07-14,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/15/20190715T1204.tiff,region-33_07-82_34-40_1-83_297,2019-07-15,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/15/20190715T0710.tiff,region-33_07-82_34-40_1-83_297,2019-07-15,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/17/20190717T0653.tiff,region-33_07-82_34-40_1-83_297,2019-07-17,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/18/20190718T1228.tiff,region-33_07-82_34-40_1-83_297,2019-07-18,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/19/20190719T0637.tiff,region-33_07-82_34-40_1-83_297,2019-07-19,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/20/20190720T0718.tiff,region-33_07-82_34-40_1-83_297,2019-07-20,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/20/20190720T1212.tiff,region-33_07-82_34-40_1-83_297,2019-07-20,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/21/20190721T0758.tiff,region-33_07-82_34-40_1-83_297,2019-07-21,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/22/20190722T0702.tiff,region-33_07-82_34-40_1-83_297,2019-07-22,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/23/20190723T0743.tiff,region-33_07-82_34-40_1-83_297,2019-07-23,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/24/20190724T0645.tiff,region-33_07-82_34-40_1-83_297,2019-07-24,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/25/20190725T0727.tiff,region-33_07-82_34-40_1-83_297,2019-07-25,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/25/20190725T1220.tiff,region-33_07-82_34-40_1-83_297,2019-07-25,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/26/20190726T0807.tiff,region-33_07-82_34-40_1-83_297,2019-07-26,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/27/20190727T1204.tiff,region-33_07-82_34-40_1-83_297,2019-07-27,300234065801030.0,1
